AUSTRALIA	AUSTRIA	BELGIUM	CANADA	DENMARK	FINLAND	FRANCE	GERMANY	HONG KONG	IRELAND	ISRAEL	ITALY	JAPAN	NETHERLANDS	NEW ZEALAND	NORWAY	PORTUGAL	SINGAPORE	SPAIN	SWEDEN	SWITZERLAND	UNITED KINGDOM	USA	BRAZIL	CHILE	CHINA	COLOMBIA	CZECH REPUBLIC	EGYPT	GREECE	HUNGARY	INDIA	INDONESIA	KOREA	MALAYSIA	MEXICO	PERU	PHILIPPINES	POLAND	RUSSIA	SOUTH AFRICA	TAIWAN	THAILAND	TURKEY	ARGENTINA	JORDAN	MOROCCO	PAKISTAN	BAHRAIN	KUWAIT	OMAN	QATAR	UNITED ARAB EMIRATES
5976.991	3189.894	9695.573	5566.37	13270.305	1627.05	6692.836	2491.427	54285.289	725.705	430.916	4130.012	1724.021	7360.049	389.376	10446.879	416.303	4682.963	9483.365	31278.137	2720.535	9121.11	4922.524	50211.668	9402.264	114.068	2836.211	686.169	3446.483	3055.629	2248.148	862.534	5515.44	716.893	760.269	43939.547	3781.529	952.849	3353.774	1501.604	1109.926	479.379	608.378	1884334.875	30371024	735.889	680.269	1014.784	1146.973	1288.344	1030.503	731.794	504.525
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1146.973	1288.344	1030.503	731.794	504.525
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1153.223	1300.881	1036.989	739.176	503
6068.201	3180.515	9516.452	5571.253	13278.038	1622.798	6681.011	2487.692	55232.16	717.364	435.761	4134.915	1724.021	7319.652	389.69	10477.118	412.643	4810.061	9509.64	30897.125	2724.751	9125.278	4898.365	51311.504	9320.966	118.633	2815.896	691.614	3460.859	3013.681	2250.147	876.099	5542.777	716.893	767.287	43870.395	3821.809	954.812	3303.772	1514.286	1109.926	479.379	613.97	1869036.125	30884216	741.833	678.426	1029.922	1144.891	1296.688	1038.123	730.593	503.559
6105.714	3126.576	9299.796	5588.191	13213.812	1605.473	6621.59	2479.185	54834.047	701.215	438.565	4105.908	1751.543	7267.42	388.997	10318.875	402.333	4786.958	9400.363	30490.023	2702.072	9026.488	4897.588	51298.25	9269.777	118.328	2844.043	699.083	3465.099	3006.494	2277.693	877.979	5475.17	716.893	764.968	43522.961	3784.146	953.971	3263.7	1485.851	1106.44	479.379	612.307	1843333.75	30716898	746.861	676.66	1026.931	1150.627	1297.179	1048.293	733.322	505.831
6101.818	3127.896	9382.9	5606.447	13377.915	1639.078	6674.317	2490.05	54834.047	701.444	438.849	4143.172	1759.685	7332.317	394.187	10379.325	403.393	4825.253	9527.378	30782.266	2709.5	9076.884	4924.192	52087.891	9313.969	118.332	2858.567	713.844	3517.301	3051.046	2290.889	879.58	5540.379	716.893	766.274	43616.359	3816.663	961.629	3270.787	1520.425	1109.833	487.081	619.651	1887695.5	31028588	749.234	672.201	1033.09	1140.041	1294.986	1062.251	738.903	505.137
6160.382	3141.531	9519.956	5643.11	13526.587	1649.27	6725.229	2507.131	55823.887	719.539	439.358	4141.974	1803.711	7369.499	393.606	10404.802	410.169	4924.37	9569.893	31298.102	2717.76	9157.803	4946.587	53365.629	9467.887	121.835	2888.838	707.389	3511.933	3095.127	2330.174	889.663	5598.526	728.254	773.957	44092.461	3896.96	996.427	3262.789	1528.728	1115.554	496.967	618.756	1892656.5	31251070	749.335	674.759	1044.005	1150.025	1291.477	1062.637	753.802	505.678
6188.967	3111.021	9465.004	5629.249	13428.123	1645.605	6706.779	2509.289	55996.535	727.588	439.208	4121.403	1805.965	7367.944	392.949	10426.561	412.176	4908.098	9561.611	31379.17	2732.653	9129.216	4932.33	52695.043	9485.201	123.362	2897.107	707.389	3522.118	3095.127	2342.343	898.029	5556.916	730.685	773.897	43866.621	3911.966	994.036	3234.871	1529.72	1107.134	495.766	621.876	1877633.5	31116022	749.335	678.899	1045.121	1150.025	1291.477	1062.637	753.802	505.678
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1150.025	1291.477	1062.637	753.802	505.678
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1151.185	1287.52	1055.767	763.863	507.068
6183.928	3144.064	9490.164	5676.581	13625.136	1631.053	6772.374	2529.24	55996.535	740.808	442.671	4175.982	1805.316	7437.955	395.189	10387.771	414.944	4972.106	9572.78	31563.041	2759.763	9187.55	4997.722	54507.184	9643.155	123.362	2919.004	717.495	3529.772	3134.238	2345.147	904.955	5678.694	737.487	777.719	44706.199	3984.769	999.219	3256.358	1519.699	1104.421	498.302	626.667	1883647.25	32045690	747.364	683.545	1083.351	1142.506	1291.33	1051.426	790.908	511.763
6284.381	3193.126	9594.37	5664.523	13692.823	1630.793	6802.874	2536.937	57569.813	763.666	445.711	4178.941	1831.712	7415.68	399.551	10279.729	422.99	5025.349	9697.72	31678.668	2777.087	9184.785	4997.418	54432.668	9758.886	129.67	2936.901	719.92	3524.921	3152.037	2316.764	904.955	5864.442	762.41	791.472	45752.848	3983.225	1024.241	3320.668	1565.021	1133.276	506.806	627.563	1905879.625	31950730	756.886	685.833	1101.868	1145.223	1302.691	1059.748	816.998	519.102
6288.657	3215.707	9593.931	5614.57	13648.223	1621.571	6813.088	2542.462	55778.895	775.236	445.539	4176.659	1857.513	7410.454	399.56	10096.668	430.215	4973.799	9683.838	31901.396	2782.533	9236.504	4975.011	52401.613	9630.363	125.182	2926.53	714.17	3526.166	3135.322	2316.388	930.603	5843.062	762.41	792.316	45156.563	3913.807	1052.941	3291.744	1504.432	1156.792	511.958	624.653	1883150.25	31747872	758.208	684.025	1117.627	1162.46	1310.942	1074.535	801.49	521.725
6195.46	3255.395	9825.791	5656.722	13633.67	1593.923	6809.766	2538.323	54671.172	777.493	446.09	4191.127	1846.923	7415.541	395.532	10066.757	428.925	5021.087	9637.113	31908.854	2772.013	9254.731	4986.146	52387.066	9655.23	120.948	2950.974	721.725	3532.048	3135.063	2296.561	929.293	5903.48	754.323	794.248	44948.125	3871.04	1063.61	3286.2	1554.317	1164.796	507.876	623.075	1913107.5	31741274	783.332	687.267	1123.139	1160.295	1306.77	1101.398	800.562	526.651
6231.937	3304.151	9944.981	5700.938	13696.789	1608.353	6856.498	2561.6	56306.773	786.218	446.537	4213.511	1848.059	7464.271	393.244	10128.464	431.628	5073.544	9761.036	32351.578	2780.918	9317.187	5036.34	54294.105	9828.216	126.07	2972.27	727.672	3576.914	3135.063	2307.477	924.074	5966.204	750.408	795.93	45765.789	3953.992	1063.965	3307.467	1582.816	1165.297	506.764	626.442	1983188.125	31944044	783.332	687.014	1119.835	1160.295	1306.77	1101.398	800.562	526.651
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1160.295	1306.77	1101.398	800.562	526.651
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1159.968	1311.182	1116.382	807.225	537.689
6279.113	3268.89	9920.742	5700.938	13690.69	1600.56	6846.631	2552.798	56253.578	782.53	447.01	4200.556	1848.059	7470.911	394.013	10110.305	430.986	5069.16	9709.019	32196.844	2787.608	9240.935	5019.948	54659.906	9839.414	125.519	2967.907	738.693	3593.052	3174.446	2296.809	909.578	6056.095	758.402	790.807	46030.891	3953.992	1089.513	3314.472	1596.47	1162.977	513.239	636.392	1959432.125	31936226	810.858	692.206	1142.579	1164.852	1308.345	1113.516	806.807	534.637
6305.951	3265.58	10010.073	5712.405	13877.387	1599.856	6883.829	2555.703	57378.16	776.146	449.793	4240.949	1850.196	7525.63	392.235	10215.802	432.936	5132.523	9739.215	32378.365	2799.928	9342.789	5060.209	55524.184	10000.888	126.933	2951.319	732.579	3616.069	3180.594	2280.283	949.257	6121.258	759.015	795.021	45942.121	4016.471	1058.556	3402.605	1605.092	1162.302	510.289	639.962	2026015.25	32059798	817.025	696.208	1155.314	1170.849	1301.948	1108.59	807.938	543.526
6357.353	3262.32	10102.536	5714.593	13873.43	1615.409	6859.417	2558.718	57686.43	767.296	448.053	4221.793	1848.699	7571.074	391.803	10265.038	431.778	5050.65	9747.281	32450.908	2812.7	9367.147	5054.568	55259.68	9931.188	129.685	2949.068	730.515	3603.572	3183.587	2296.018	968.654	6271.216	769.366	799.254	46357.906	4130.881	1074.49	3384.324	1605.871	1164.14	510.289	646.956	2004105.75	31803400	824.248	690.335	1155.314	1154.963	1303.88	1107.415	811.993	548.553
6388.227	3289.554	10169.449	5694.134	13876.271	1651.845	6890.147	2577.288	58349.785	752.302	451.443	4235.083	1870.748	7583.535	393.305	10534.407	436.77	5139.608	9925.759	32675.738	2821.918	9491.545	5028.511	54638.16	9932.707	134.814	2965.772	741.214	3618.017	3186.792	2334.478	975.781	6428.103	775.963	801.729	46292.32	4169.808	1068.876	3450.047	1630.449	1174.348	512.309	660.368	2031189.125	31668418	831.471	695.514	1149.582	1158.369	1314.214	1124.48	810.011	548.553
6366.336	3306.181	10138.593	5721.932	13736.629	1626.15	6865.95	2581.167	57989.41	736.245	452.073	4247.23	1851.786	7612.442	394.814	10584.956	437.592	5110.883	10048.2	32481.98	2815.4	9498.871	5053.734	54638.16	9986.812	133.78	2955.455	742.154	3635.034	3186.792	2335.986	956.334	6428.103	762.121	796.622	47136.852	4203.24	1068.876	3423.879	1622.84	1169.591	500.149	659.464	2031189.125	32005590	831.471	692.131	1149.582	1158.369	1314.214	1124.48	810.011	548.553
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1158.369	1314.214	1124.48	810.011	548.553
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1158.369	1314.214	1124.48	810.011	548.553
6349.214	3286.405	10026.282	5690.979	13728.162	1591.749	6822.581	2557.611	58318.164	728.881	451.437	4189.109	1848.701	7488.215	397.976	10666.904	435.418	5114.092	10013.343	32218.719	2810.262	9381.696	5010.537	55438.598	9986.812	138.63	2955.455	748.074	3627.669	3186.792	2342.544	986.585	6428.103	762.27	796.622	46729.465	4185.723	1078.797	3454.424	1629.688	1162.16	503.078	669.539	2038347.875	32005590	831.471	694.957	1149.582	1158.369	1314.214	1124.48	810.011	559.161
6300.972	3262.22	9922.463	5659.125	13571.957	1559.315	6779.955	2550.96	57047.344	723.467	455.31	4175.56	1814.164	7451.857	395.973	10560.236	432.303	5039.864	10075.711	30778.873	2775.575	9340.236	4976.208	54276.93	9900.39	137.254	2921.623	742.351	3567.234	3217.717	2305.646	990.812	6428.103	749.212	795.405	46487.461	4175.253	1066.497	3387.749	1609.596	1154.511	507.443	668.284	2000905	31496658	840.084	690.783	1149.582	1159.276	1319.223	1124.48	810.011	565.102
6288.744	3307.242	9943.265	5692.832	13615.239	1595.778	6828.156	2560.271	57425.789	730.122	455.886	4157.315	1786.647	7521.015	396.957	10571.118	435.893	5080.284	10176.934	30828.33	2780.205	9428.227	4985.525	55540.613	9984.852	138.133	2879.856	742.482	3571.266	3212.066	2309.002	971.77	6442.335	739.06	796.746	47248.551	4106.028	1052.367	3408.225	1613.86	1165.17	505.757	658.496	2028330	31608606	835.239	691.442	1155.498	1187.347	1314.507	1164.793	824.328	571.791
6376.349	3268.657	9825.638	5740.994	13435.302	1618.756	6765.523	2537.742	57765.156	721.961	452.706	4125.374	1805.059	7480.603	395.817	10402.328	438.332	5039.551	10226.099	30265.037	2770.577	9330.356	4981.563	55607.359	10088.317	139.082	2887.12	740.235	3526.577	3195.806	2291.919	938.923	6366.601	747.37	796.296	47196.555	4132.371	1057.351	3338.498	1596.324	1160.646	510.75	650.998	1967836.5	31772070	841.952	693.334	1168.438	1182.018	1313.493	1181.207	848.357	576.226
6316.653	3261.263	9776.788	5601.765	13370.411	1612.152	6732.072	2525.299	57765.156	715.989	451.645	4126.307	1775.728	7471.388	396.67	10418.21	436.417	4954.112	10236.008	29825.705	2742.326	9217.284	4853.911	53233.59	10014.904	139.093	2866.798	735.16	3550.583	3195.806	2291.28	915.2	6240.45	735.14	793.256	45562.949	4084.802	1066.894	3376.148	1589.336	1154.57	509.419	651.793	1934886.875	31226430	841.952	694.871	1159.8	1182.018	1313.493	1181.207	848.357	576.226
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1182.018	1313.493	1181.207	848.357	576.226
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1193.301	1312.943	1176.416	855.788	598.128
6197.768	3193.312	9601.128	5631.184	13156.709	1598.908	6639.114	2496.587	56094.582	702.736	448.839	4078.407	1742.298	7371.048	396.67	10164.04	432.704	4816.918	10111.257	29138.379	2713.891	9125.628	4876.433	53284.207	10064.64	133.644	2864.919	725.396	3500.871	3170.333	2291.28	917.632	5932.874	710.489	781.173	45806.496	3998.589	1021.277	3360.376	1558.281	1136.387	496.526	638.302	1877798.375	30994326	869.454	690.691	1137.651	1191.563	1305.739	1177.284	846.16	586.469
6272.774	3234.884	9699.027	5649.935	13441.148	1626.055	6690.962	2514.426	57311.031	712.316	450.555	4093.913	1750.063	7419.408	392.659	10379.518	437.33	4885.415	10168.86	29894.457	2731.558	9204.189	4918.937	54703.305	10140.15	138.62	2913.822	733.557	3576.24	3197.878	2291.28	962.939	6212.304	724.262	785.141	46236.992	4138.118	1030.484	3453.575	1590.782	1153.433	504.328	638.302	1947205.5	31162040	882.899	693.648	1131.094	1174.308	1311.695	1170.21	849.838	590.713
6246.329	3217.203	9519.146	5651.895	13286.564	1628.706	6658.08	2510.695	57328.387	710.891	448.726	4073.781	1742.259	7343.662	394.219	10379.02	433.69	4821.251	10033.79	29601.791	2716.152	9157.543	4907.147	54669.367	10169.823	138.76	2909.858	740.65	3587.969	3225.038	2255.566	965.388	6135.615	721.388	785.764	45907.824	4087.089	1052.753	3430.736	1581.965	1144.367	500.76	643.164	1944626	30944706	880.517	694.771	1102.696	1175.917	1314.09	1172.043	853.965	597.408
6234.496	3256.984	9632.181	5660.106	13398.374	1655.416	6755.505	2543.885	58762.063	719.509	449.756	4126.159	1722.525	7383.947	390.857	10573.748	436.808	4896.337	10131.035	29938.6	2735.892	9288.001	4901.697	54675.086	10293.107	139.247	2929.553	749.854	3622.683	3257.722	2249.169	975.576	6335.222	740.092	795.537	45462.094	4055.539	1055.328	3455.744	1611.914	1164.988	508.798	668.766	1944576.25	31144732	877.365	691.672	1115	1165.933	1303.653	1182.611	854.315	594.711
6308.444	3256.984	9655.161	5740.113	13465.749	1666.912	6796.613	2552.583	60748.953	727.667	450.415	4154.6	1755.773	7340.435	385.326	10669.881	444.065	4979.613	10279.994	29961.436	2746.752	9397.97	4968.947	56656.059	10280.006	140.056	2953.354	765.566	3647.069	3257.722	2241.489	1000.211	6411.476	757.699	810.084	45871.91	4216.867	1057.762	3449.333	1655.227	1184.406	513.185	670.286	1975306.5	32192320	877.365	691.995	1125.262	1165.933	1303.653	1182.611	854.315	594.711
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1165.933	1303.653	1182.611	854.315	594.711
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1168.91	1292.709	1197.056	851.627	608.998
6396.741	3302.324	9658.1	5798.008	13504.707	1676.114	6846.128	2574.202	63361.223	730.066	456.974	4168.805	1793.67	7369.865	383.831	10823.519	447.917	5038.357	10379.937	30036.873	2759.938	9458.729	4989.195	57706.266	10235.984	144.356	2983.407	782.871	3652.557	3328.024	2248.888	1036.258	6532.101	771.277	820.256	45871.109	4327.186	1057.762	3482.165	1680.178	1191.65	523.761	689.407	1975306.5	32133952	868.933	696.546	1117.252	1164.365	1271.393	1195.458	887.108	608.836
6359.874	3277.878	9601.808	5746.294	13526.254	1666.19	6793.149	2564.621	62769.141	723.877	451.74	4170.748	1791.355	7314.134	383.577	10661.057	448.935	5002.692	10424.82	29806.771	2737.978	9391.462	4956.145	56669.188	10184.722	145.181	3002.327	773.715	3669.62	3370.969	2252.557	1032.247	6498.117	765.252	821.144	45272.363	4302.52	1055.456	3456.863	1665.274	1193.886	520.827	683.708	1987437.5	31947048	867.16	692.159	1089.991	1174.015	1236.388	1187.332	910.055	609.547
6355.855	3291.784	9725.344	5885.971	13739.216	1672.768	6845.268	2581.424	62000.586	732.204	453.071	4205.057	1803.331	7381.474	380.735	10787.513	449.503	5007.77	10491.269	30105.941	2763.345	9492.735	5015.452	57645.016	10083.479	143.503	2988.667	767.2	3677.543	3349.837	2262.609	1036.878	6437.685	770.167	819.511	45003.027	4372.23	1044.717	3440.26	1683.486	1196.892	518.862	682.454	2020903.5	32287224	864.043	678.416	1124.843	1171.674	1249.109	1191.548	911.039	624.503
6420.718	3291.784	9511.726	5776.764	13562.706	1665.424	6714.546	2536.781	62369.266	714.884	449.244	4123.693	1822.211	7354.447	380.706	10637.454	446.622	5003.237	10413.308	29723.166	2724.391	9308.477	4887.033	56645.895	10083.479	144.831	2987.263	778.429	3634.008	3408.668	2262.609	1029.714	6602.815	767.788	812.76	43986.402	4372.23	1044.717	3440.26	1673.298	1177.358	512.405	679.484	2014305.625	31346682	867.356	674.534	1095.702	1193.14	1263.358	1206.499	929.65	642.77
6290.259	3206.368	9282.946	5783.185	13442.132	1664.526	6701.306	2527.334	60385.691	700.304	449.256	4121.381	1781.96	7366.004	373.787	10580.111	443.026	4879.756	10464.529	29315.314	2687.455	9228.778	4890.449	56645.895	9897.18	140.501	3014.79	779.832	3652.788	3408.668	2262.609	1044.056	6620.898	751.688	807.55	43986.402	4183.542	1044.717	3380.482	1686.312	1175.898	493.964	669.731	1988009.25	31439948	867.356	688.879	1098.672	1193.14	1263.358	1206.499	929.65	642.77
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1193.14	1263.358	1206.499	929.65	642.77
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1188.67	1252.987	1207.054	953.997	651.647
6181.434	3164.697	9154.602	5745.239	13408.118	1660.392	6659.346	2511.127	58133.426	686.851	448.887	4095.593	1753.54	7343.561	372.992	10538.578	440.982	4830.571	10457.163	29406.35	2668.171	9139.174	4864.851	55303.625	9653.155	132.053	3014.79	777.708	3627.05	3353.934	2251.749	1023.765	6486.778	749.63	800.391	43185.785	4068.031	1051.471	3374.432	1684.696	1171.705	497.524	650.337	1956439.375	30373804	882.068	692.362	1044.795	1199.572	1246.806	1214.543	953.566	663.177
6220.799	3164.892	9179.043	5796.628	13613.118	1690.757	6681.713	2518.861	59611.031	678.992	452.331	4094.794	1751.012	7337.647	373.515	10804.727	448.677	4857.021	10497.416	29597.986	2687.481	9154.346	4924.297	56809.715	9649.021	132.835	3086.276	782.533	3671.523	3333.367	2255.814	1017.03	6562.177	764.974	804.597	43672.145	4207.377	1049.085	3375.101	1726.165	1184.595	495.973	663.615	1983902.125	30373804	873.857	692.362	1049.172	1199.387	1243.475	1231.898	916.21	673.094
6283.996	3119.184	9078.523	5697.595	13660.292	1709.686	6650.422	2510.348	60453.977	659.833	447.851	4081.901	1732.585	7265.623	384.285	10839.699	447.55	4838.724	10443.475	29295.508	2668.044	9035.037	4785.426	56008.023	9526.797	133.966	3090.744	769.703	3673.087	3333.266	2240.017	1012.006	6689.585	765.147	824.131	42478.898	4148.518	1052.398	3318.017	1723.789	1189.844	496.197	657.498	1945728.5	30475486	871.416	687.769	1047.447	1187.993	1232.976	1223.395	927.439	651.166
6129.8	3102.396	8692.065	5703.649	13548.439	1658.501	6592.21	2515.032	59048.633	648.367	443.484	4008.54	1689.189	7180.19	383.538	10820.93	449.767	4838.724	10521.745	29219.805	2639.892	9027.232	4781.072	57017.324	9492.899	128.425	3053.558	769.216	3605.867	3286.238	2213.944	1000.301	6578.031	736.981	824.131	41945.57	3992.024	1022.931	3280.3	1748.919	1198.681	477.848	650.507	1913922.25	29292486	868.969	687.283	1036.291	1176.445	1214.547	1224.275	923.168	635.034
6155.081	3066.581	8499.466	5587.194	13423.609	1605.252	6461.29	2509.565	59309.906	656.264	442.007	3933.835	1663.454	7049.6	376.578	10686.114	450.654	4740.507	10368.702	28416.574	2582.398	8918.531	4712.592	57715.043	9466.644	127.714	3048.91	758.4	3557.525	3286.238	2224.734	992.136	6644.394	743.791	813.105	41828.816	3949.531	1021.72	3230.534	1730.676	1196.743	480.782	651.357	1857708.5	29721982	868.969	685.402	1036.291	1176.445	1214.547	1224.275	923.168	635.034
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1176.445	1214.547	1224.275	923.168	635.034
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1169.121	1174.351	1220.555	909.844	628.106
6077.673	3051.154	8547.68	5478.377	13361.99	1589.717	6472.912	2503.248	58026.348	661.72	439.073	3970.369	1622.149	7058.505	373.398	10409.988	453.067	4628.942	10401.274	28634.855	2590.05	8964.38	4661.917	55060.039	9353.794	120.249	3048.91	748.937	3551.03	3348.027	2183.237	979.748	6503.136	721.328	801.813	40203.613	3653.057	996.753	3173.338	1713.821	1191.953	465.013	641.665	1871876.125	28710794	863.088	688.311	1055.782	1172.248	1187.761	1206.332	921.8	646.115
6137.793	3028.872	8643.628	5519.578	13229.782	1586.992	6478.827	2491.121	58308.957	662.661	441.474	3998.643	1619.447	7067.149	376.521	10274.808	449.962	4581.8	10447.12	28476.732	2608.071	9000.749	4799.378	56169.371	9424.542	119.807	3003.258	736.559	3549.076	3309.743	2191.564	993.015	6446.8	724.498	802.275	42352.82	3772.019	991.078	3232.604	1702.417	1178.598	466.754	637.592	1897143.125	29440398	869.232	686.331	1053.449	1163.399	1174.606	1216.945	931.7	639.084
6219.567	2983.352	8745.274	5543.741	13266.259	1600.99	6570.048	2495.322	60067.883	645.875	440.21	4013.75	1666.326	7118.526	379.969	10391.746	450.373	4633.512	10470.42	28543.613	2647.476	9098.371	4766.404	57565.543	9520.235	128.074	3103.848	748.613	3591.266	3346.475	2187.352	1042.887	6515.577	741.507	801.89	42743.465	3928.137	1017.178	3182.672	1713.17	1192.462	477.535	642.845	1936275.875	29819154	872.584	687.169	1028.966	1169.368	1190.441	1222.265	920.809	639.921
6138.083	2949.526	8691.135	5437.606	13043.733	1585.954	6497.254	2456.846	59256.789	645.359	437.596	4000.433	1665.334	7035.534	376.006	10200.068	447.599	4565.475	10410.922	28048.826	2634.667	8991.326	4705.525	57565.543	9449.174	125.98	3133.262	746.096	3549.898	3358.635	2176.252	1034.547	6542.367	733.706	806.155	42089.855	3708.399	1013.678	3125.889	1692.937	1178.766	474.829	638.655	1902167.625	29377730	874.695	690.817	1012.675	1177.26	1203.681	1222.476	927.008	648.272
6083.093	2935.899	8531.848	5444.029	12787.548	1570.261	6466.303	2436.963	57109.68	645.368	437.584	4016.795	1634.797	6934.572	377.442	10066.034	446.372	4526.762	10424.138	27892.482	2599.067	8895.364	4730.707	57347.359	9368.566	120.542	3127.078	741.876	3539.76	3358.635	2185.038	1033.465	6414.797	723.668	803.011	42636.867	3754.67	993.198	3125.538	1674.535	1160.078	465.902	631.772	1886464.75	29783958	874.695	688.74	1012.748	1177.26	1203.681	1222.476	927.008	648.272
